;cole_naturaleza;cole_bilingue;cole_calendario;cole_jornada;fami_tieneautomovil;fami_estratovivienda;fami_tieneinternet;fami_tienecomputador;estu_edad_cat;desemp_ingles;avg_punt_global
298;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A2;High
299;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;B1;Very High
300;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
301;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
302;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
303;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
304;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;>= 26;A1;Very High
305;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A-;Low
306;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;B1;High
307;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A-;Medium
308;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A1;Medium
309;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Low
310;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;High
311;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;High
312;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B+;Very High
313;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B1;Very High
314;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;>= 26;A-;Medium
315;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;>= 26;A2;Very High
316;OFICIAL;N;A;TARDE;No;Estrato 5 y 6;Si;Si;<= 25;A-;Medium
317;OFICIAL;N;A;TARDE;No;Sin Estrato;Si;No;<= 25;A-;Low
318;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
319;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A1;High
320;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A2;Very High
321;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
322;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
323;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
324;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
325;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;No;<= 25;A-;Low
326;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A-;Medium
327;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A1;Medium
328;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A2;High
329;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;B+;Very High
330;OFICIAL;N;A;TARDE;Si;Sin Estrato;No;Si;<= 25;A-;Low
331;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;A-;High
332;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;No;No;<= 25;B1;Very High
333;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
334;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A1;High
335;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
336;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;No;<= 25;B1;High
337;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
338;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
339;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
340;NO OFICIAL;N;A;COMPLETA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
341;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;No;<= 25;A2;Medium
342;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;No;Si;<= 25;A2;Very High
343;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;A2;High
344;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;No;<= 25;B1;Very High
345;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A-;Medium
346;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A1;High
347;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;A2;High
348;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B+;Very High
349;NO OFICIAL;N;A;COMPLETA;No;Estrato 3;Si;Si;<= 25;B1;Very High
350;NO OFICIAL;N;A;COMPLETA;No;Estrato 4;Si;Si;<= 25;A1;Medium
351;NO OFICIAL;N;A;COMPLETA;No;Sin Estrato;Si;Si;<= 25;A1;High
352;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;No;No;<= 25;A-;High
353;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;No;Si;<= 25;A1;High
354;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;No;<= 25;A1;High
355;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;No;<= 25;B1;High
356;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
357;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
358;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
359;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
360;NO OFICIAL;N;A;COMPLETA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
361;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;No;<= 25;A1;High
362;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
363;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A1;High
364;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;A2;High
365;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B+;Very High
366;NO OFICIAL;N;A;COMPLETA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
367;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A-;Medium
368;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A1;Low
369;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;A2;High
370;NO OFICIAL;N;A;COMPLETA;Si;Estrato 4;Si;Si;<= 25;B1;High
371;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
372;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;High
373;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A2;Very High
374;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;B1;Very High
375;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
376;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
377;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
378;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
379;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
380;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
381;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
382;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;>= 26;A1;High
383;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Medium
384;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;Medium
385;OFICIAL;N;A;MAÑANA;No;Sin Estrato;No;Si;<= 25;A-;Medium
386;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A-;Medium
387;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
388;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
389;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
390;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
391;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
392;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
393;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A1;High
394;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A2;Medium
395;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;B+;Very High
396;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
397;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
398;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
399;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Low
400;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
401;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;>= 26;A-;Low
402;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;Very High
403;OFICIAL;N;A;TARDE;No;Sin Estrato;Si;Si;<= 25;A-;Medium
404;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
405;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
406;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Medium
407;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
408;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Very High
409;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
410;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A-;Medium
411;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A1;High
412;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A2;Very High
413;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A2;Very High
414;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Medium
415;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;High
416;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;High
417;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B+;Very High
418;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B1;Very High
419;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;High
420;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
421;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
422;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B1;High
423;OFICIAL;N;A;TARDE;Si;Estrato 3;No;Si;<= 25;A-;Medium
424;OFICIAL;N;A;TARDE;Si;Estrato 3;No;Si;<= 25;A1;Medium
425;OFICIAL;N;A;TARDE;Si;Estrato 3;No;Si;<= 25;A2;Very High
426;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;No;<= 25;A-;High
427;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A-;High
428;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A1;High
429;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A2;High
430;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;B+;Very High
431;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;B1;Very High
432;OFICIAL;N;A;TARDE;Si;Estrato 4;Si;Si;<= 25;A1;High
433;OFICIAL;N;A;TARDE;Si;Estrato 4;Si;Si;<= 25;A2;Very High
434;OFICIAL;N;A;TARDE;Si;Estrato 4;Si;Si;<= 25;B+;Very High
435;OFICIAL;N;A;TARDE;Si;Estrato 4;Si;Si;<= 25;B1;Very High
436;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
437;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;No;<= 25;A1;High
438;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;No;<= 25;A2;Very High
439;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;Si;<= 25;A1;High
440;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
441;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;No;<= 25;A1;High
442;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;No;<= 25;A2;Very High
443;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
444;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
445;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;Si;<= 25;A2;Very High
446;OFICIAL;N;A;UNICA;No;Estrato 3;No;No;<= 25;A-;Low
447;OFICIAL;N;A;UNICA;No;Estrato 3;No;No;<= 25;A1;Medium
448;OFICIAL;N;A;UNICA;No;Estrato 3;No;No;<= 25;A2;Very High
449;OFICIAL;N;A;UNICA;No;Estrato 3;No;Si;<= 25;A-;Low
450;OFICIAL;N;A;UNICA;No;Estrato 3;No;Si;<= 25;A1;Medium
451;OFICIAL;N;A;UNICA;No;Estrato 3;No;Si;<= 25;A2;High
452;OFICIAL;N;A;UNICA;No;Estrato 3;No;Si;<= 25;B1;Very High
453;OFICIAL;N;A;UNICA;No;Estrato 3;Si;No;<= 25;A-;Low
454;OFICIAL;N;A;UNICA;No;Estrato 3;Si;No;<= 25;A1;Medium
455;OFICIAL;N;A;UNICA;No;Estrato 3;Si;No;<= 25;A2;Very High
456;OFICIAL;N;A;UNICA;No;Estrato 3;Si;No;<= 25;B1;Very High
457;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;A-;Medium
458;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;A1;Medium
459;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;A2;High
460;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;B1;Very High
461;OFICIAL;N;A;UNICA;No;Estrato 4;Si;No;<= 25;A-;Medium
462;OFICIAL;N;A;UNICA;No;Estrato 4;Si;Si;<= 25;A-;Medium
463;OFICIAL;N;A;UNICA;No;Estrato 4;Si;Si;<= 25;A1;Medium
464;OFICIAL;N;A;UNICA;No;Estrato 4;Si;Si;<= 25;A2;High
465;OFICIAL;N;A;UNICA;No;Estrato 5 y 6;Si;No;<= 25;A1;Low
466;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;No;Si;<= 25;A1;High
467;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Medium
468;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
469;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;Medium
470;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;Si;>= 26;A-;Low
471;OFICIAL;N;A;UNICA;Si;Estrato 3;No;Si;<= 25;A-;Medium
472;OFICIAL;N;A;UNICA;Si;Estrato 3;No;Si;<= 25;A1;Very High
473;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;No;<= 25;A-;Medium
474;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;No;<= 25;A1;Medium
475;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;No;<= 25;B1;Low
476;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
477;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
478;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;Si;<= 25;A2;High
479;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;Si;<= 25;B1;High
480;OFICIAL;N;A;UNICA;Si;Estrato 4;Si;Si;<= 25;A-;Medium
481;OFICIAL;N;A;UNICA;Si;Estrato 4;Si;Si;<= 25;A2;High
482;OFICIAL;N;A;UNICA;Si;Estrato 4;Si;Si;<= 25;B+;Very High
483;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Medium
484;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;High
485;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A-;High
486;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A1;High
487;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;B1;Very High
488;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
489;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
490;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
491;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
492;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;High
493;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
494;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
495;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Low
496;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;High
497;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A2;High
498;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A1;High
499;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;B1;Very High
500;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Medium
501;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
502;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
503;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
504;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
505;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;High
506;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A-;Medium
507;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A1;High
508;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
509;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
510;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
511;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A2;High
512;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
513;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A2;High
514;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;>= 26;A-;Low
515;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
516;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
517;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A2;High
518;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
519;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
520;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
521;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
522;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A1;High
523;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A2;High
524;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Low
525;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;Medium
526;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;High
527;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;Si;<= 25;A1;Medium
528;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A-;Medium
529;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A1;High
530;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
531;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
532;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
533;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
534;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;>= 26;A1;Medium
535;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
536;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;High
537;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
538;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
539;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
540;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
541;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;Medium
542;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
543;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Low
544;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;High
545;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A2;High
546;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B+;Very High
547;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B1;High
548;OFICIAL;N;A;MAÑANA;No;Estrato 4;Si;Si;<= 25;A2;Very High
549;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
550;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
551;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A-;Low
552;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A1;High
553;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
554;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
555;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;No;>= 26;A-;Low
556;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
557;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;No;Si;<= 25;A1;Low
558;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
559;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
560;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;No;>= 26;A-;Low
561;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
562;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Low
563;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
564;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A-;Low
565;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A1;Very High
566;OFICIAL;N;A;NOCHE;No;Estrato 1 y 2;Si;Si;>= 26;A2;Very High
567;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;<= 25;A-;Low
568;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;<= 25;A1;Low
569;OFICIAL;N;A;NOCHE;No;Estrato 3;No;No;>= 26;A-;Low
570;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;<= 25;A-;Low
571;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;<= 25;A2;Medium
572;OFICIAL;N;A;NOCHE;No;Estrato 3;No;Si;>= 26;A-;Low
573;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A-;Low
574;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A1;Medium
575;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A2;Medium
576;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;B1;Very High
577;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;>= 26;A-;Low
578;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A-;Low
579;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A1;Medium
580;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A2;Very High
581;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;B+;Very High
582;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;A-;Low
583;OFICIAL;N;A;NOCHE;No;Estrato 4;No;No;<= 25;A-;Low
584;OFICIAL;N;A;NOCHE;No;Estrato 4;Si;No;<= 25;A1;Low
585;OFICIAL;N;A;NOCHE;No;Estrato 4;Si;Si;<= 25;A-;Low
586;OFICIAL;N;A;NOCHE;No;Estrato 5 y 6;No;Si;>= 26;A-;Low
587;OFICIAL;N;A;NOCHE;No;Sin Estrato;No;No;>= 26;A-;Low
588;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;No;No;<= 25;A1;Very High
589;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
590;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;No;>= 26;A-;Low
591;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
